0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
B63206,高校学参,9784816800528,要説　竹取物語　　　　　　　　,日栄社編集所,日栄社　　　　,,602,2406,横浜店,20131015,20100810,3,2,135
B63206,高校学参,9784816800535,要説　伊勢物語　付・大和物語　,,日栄社　　　　,,602,2406,横浜店,20131015,20130621,3,2,61
B63206,高校学参,9784816800559,要説　徒然草　　　　　　　　　,,日栄社　　　　,,553,2406,横浜店,20131015,20121013,5,2,92
B63206,高校学参,9784816800566,要説　枕草子　　　　　　　　　,日栄社編集所,日栄社　　　　,,631,2406,横浜店,20131105,20131028,2,2,104
B63206,高校学参,9784816800573,要説　源氏物語　前編　　　　　,紫式部　　　　　　　,日栄社　　　　,19840101,631,2406,横浜店,20110119,20110116,6,2,106
B63206,高校学参,9784816800580,要説　源氏物語　後編　　　　　,紫式部　　　　　　　,日栄社　　　　,19840101,631,2406,横浜店,20131015,20130811,4,2,66
B63206,高校学参,9784816801150,新・要説　枕草子　二色刷　　　,日栄社出版社　　　　,日栄社　　　　,19951001,854,2406,横浜店,20131015,20121212,9,3,200
B63206,高校学参,9784816801198,新・要説　伊勢物語・更級日記　,日栄社編修所　編　　,日栄社　　　　,19980701,850,2406,横浜店,20131015,20130805,12,3,211
B63206,高校学参,9784816804564,漢文の句形　初級　　　　　　　,斎藤　裕　編　　　　,日栄社　　　　,19900801,330,2406,横浜店,20130304,20130105,34,3,202
B63206,高校学参,9784816804632,漢文　中級　　　　　　　　　　,林　欣生　編　　　　,日栄社　　　　,19940801,330,2406,横浜店,20120910,20120822,6,2,207
B63206,高校学参,9784816804731,漢文　上級　　　　　　　　　　,斎藤　裕　編　　　　,日栄社　　　　,19930101,330,2406,横浜店,20130604,20130528,8,2,245
B63206,高校学参,9784816810435,漢文　高校中級用　１３版　　　,佐藤　雅一　編　　　,日栄社　　　　,20010701,320,2406,横浜店,20120910,20120822,11,2,366
B63206,高校学参,9784816817236,漢文　基礎編　　　　　　　　　,畠山　利子　編著　　,日栄社　　　　,20120301,400,2406,横浜店,20130510,20130503,5,3,125
B63206,高校学参,9784875687399,飯塚センター漢文講義の実況中継,飯塚　敏夫　講　　　,語学春秋社　　,,1200,2406,横浜店,20121210,20121201,3,2,105
B63206,高校学参,9784888760058,漢文オリジナル問題撰　基礎編　,　　　　　　　　　　,日験　　　　　,,480,2406,横浜店,20110711,20110706,6,2,20
B63207,高校学参,9784053039378,ハンドブック　化学基礎の要点整,　　　　　　　　　　,学研マーケティ,20130701,1100,2406,横浜店,20130716,0,0,3,406
B63207,高校学参,9784053039385,ハンドブック　生物基礎の要点整,　　　　　　　　　　,学研マーケティ,20130701,1100,2406,横浜店,20130716,0,0,3,315
B63207,高校学参,9784424446767,高校／化学基礎　新課程　　　　,,増進堂受験研究,20120401,520,2406,横浜店,20130419,20130414,3,2,622
B63207,高校学参,9784806144953,地学基礎の点数が面白いほどとれ,節田　佑介　著　　　,角川中経出版　,20120914,1500,2406,横浜店,20120914,0,0,2,267
B63208,高校学参,9784046000088,物理［力学・熱・波動編］の点数,下川　和大　著　　　,ＫＡＤＯＫＡＷ,20131001,1500,2406,横浜店,20131011,0,0,2,22
B63208,高校学参,9784053035783,物理基礎　力学　新課程版　　　,,学研マーケティ,20120401,650,2406,横浜店,20120328,0,0,3,216
B63208,高校学参,9784053039064,物理基礎　熱・波動・電気　新課,,学研マーケティ,20130401,650,2406,横浜店,20130417,0,0,3,40
B63208,高校学参,9784053039361,ハンドブック　物理基礎の要点整,　　　　　　　　　　,学研マーケティ,20130701,1100,2406,横浜店,20130716,0,0,3,295
B63208,高校学参,9784806138488,らき☆すたと学ぶ化学［理論編］,松原　隆志　著　　　,角川中経出版　,20101001,1400,2406,横浜店,20130515,20130507,25,2,1023
B63208,高校学参,9784806144144,『日常』と学ぶ物理基礎が面白い,大渕　一彦　　　　　,角川中経出版　,20120601,1000,2406,横浜店,20131030,20131021,7,2,455
B63208,高校学参,9784806145806,『日常』と学ぶ化学基礎が面白い,西村　淳矢　　　　　,角川中経出版　,20121201,1000,2406,横浜店,20130311,20130305,1,2,345
B63209,高校学参,9784010332337,必出ハンドブック　生物１　　　,富田　宏　著　　　　,旺文社　　　　,20040401,1100,2406,横浜店,20121031,20121010,12,2,607
B63209,高校学参,9784010342589,要点・用語でまとめる　センター,岡　岳志　著　　　　,旺文社　　　　,20081101,900,2406,横浜店,20130619,20130613,14,2,773
B63209,高校学参,9784410131011,新生物１重要用語集　　　　　　,,数研出版　　　,20081017,880,2406,横浜店,20130729,20130726,14,2,874
B63209,高校学参,9784424640899,高校ベストコーチ　生物１　新課,高校理科教育研究会　,増進堂受験研究,20030603,780,2406,横浜店,20130107,20121223,8,2,435
B63209,高校学参,9784806135364,センター試験　要点はココだ！　,山川　喜輝　著　　　,角川中経出版　,20091112,1000,2406,横浜店,20130109,20130103,4,2,293
B63210,高校学参,9784010342503,理論化学　　　　　　　　　　　,石井　愛彦　著　　　,旺文社　　　　,20110701,880,2406,横浜店,20131009,20131005,8,2,245
B63210,高校学参,9784410118524,新課程　新化学１　　　　　　　,,数研出版　　　,20031001,1500,2406,横浜店,20130821,20130302,82,2,3683
B63210,高校学参,9784410119019,新課程チャート式シリーズ　新化,,数研出版　　　,,1480,2406,横浜店,20130129,20120714,39,2,1514
B63210,高校学参,9784424640981,高校用／化学反応式すいすい暗記,高校理科教育研究会　,増進堂受験研究,20030619,530,2406,横浜店,20130917,20130908,13,2,436
B63210,高校学参,9784578011446,化学１　要点ハンドブック　新課,文英堂編集部　編　　,文英堂　　　　,20040501,800,2406,横浜店,20131028,20131023,10,2,1319
B63210,高校学参,9784578012368,大学入試の得点源　化学［理論］,目良　誠二　著　　　,文英堂　　　　,20050901,600,2406,横浜店,20130917,20130906,50,2,2206
B63210,高校学参,9784887421622,化学１　改訂　　　　　　　　　,東京出版編集部,東京出版　　　,20100801,1000,2406,横浜店,20130917,20130910,14,2,170
B63302,高校学参,9784634075221,マンガ日本史教科書　　　２　新,春口　祥一　著　　　,山川出版社　　,20051209,890,2406,横浜店,20131022,20130413,7,2,405
B63303,高校学参,9784634042179,世界史Ａ　世界の歴史ノート　　,世界の歴史ノート編集,山川出版社　　,20130301,700,2406,横浜店,20130417,0,0,2,9
B63304,人文,9784569641119,カリスマ先生の日本史　　　　　,石川　晶康　著　　　,ＰＨＰ研究所　,20050223,1200,2406,横浜店,20121206,20121121,11,2,288
B63304,高校学参,9784389209285,菅野の日本史Ｂ問題集　　　２　,菅野　祐孝　　　　　,清水書院　　　,19980729,650,2406,横浜店,20101210,20101205,7,2,152
B63304,高校学参,9784410136221,新課程　ゼミノート　日本史Ｂ　,,数研出版　　　,,924,2406,横浜店,20130306,20120503,6,2,358
B63304,高校学参,9784578012283,大学入試の得点源　日本史Ｂ用語,菅野　祐孝　著　　　,文英堂　　　　,20050901,600,2406,横浜店,20111019,20110915,6,2,678
B63304,ビジネス,9784569802633,日本史世界史人物対比年表　　　,エディット　編　　　,ＰＨＰ研究所　,20120301,1300,2406,横浜店,20120928,20120918,2,2,263
B63305,高校学参,9784053016454,ゼロから始める日本史　　　１　,石川　晶康　著　　　,学研マーケティ,20040901,1000,2406,横浜店,20120120,20120114,32,2,322
B63305,高校学参,9784053033833,聴くだけ日本史　近現代　ＣＤ－,東京大学受験日本史研,学研マーケティ,20110801,1450,2406,横浜店,20131018,20131013,13,2,428
B63305,高校学参,9784806137610,センター試験　要点はココだ！　,白木　宏明　著　　　,角川中経出版　,20100715,1100,2406,横浜店,20121122,20121115,4,2,209
B63305,高校学参,9784806145127,日本史Ｂ早わかり　一問一答　　,伊藤　賀一　著　　　,角川中経出版　,20121009,1400,2406,横浜店,20130606,20130424,1,2,135
B63305,高校学参,9784806147688,日本史重要テーマ暗記１１０　　,伊藤　賀一　著　　　,角川中経出版　,20130601,1100,2406,横浜店,20130912,20130904,3,2,53
B63306,高校学参,9784010353158,必修　日本史Ｂ用語集　改訂版　,中里　裕司　他　　　,旺文社　　　　,20020901,781,2406,横浜店,20120910,20120817,9,2,292
B63306,高校学参,9784010353165,必修世界史Ｂ用語集　　　　　　,　　　　　　　　　　,旺文社　　　　,,781,2406,横浜店,20120207,20100426,8,2,237
B63306,高校学参,9784844045182,最頻出　世界史試験５分前　　　,神余　秀樹　　　　　,ライオン社　　,19961201,750,2406,横浜店,20130522,20130514,9,2,44
B63307,高校学参,9784053027993,速読速解　世界史　ＣＤ－ＲＯＭ,東京大学受験世界史研,学研マーケティ,20080801,1200,2406,横浜店,20110920,20110911,19,2,588
B63307,高校学参,9784053029577,読むだけ世界史　古代～近世　増,関　真興　著　　　　,学研マーケティ,20090519,720,2406,横浜店,20130821,20130813,20,2,299
B63308,地図・ガイド,9784886783455,日本白地図　作業帳　　　　　　,　　　　　　　　　　,塔文社　　　　,,667,2406,横浜店,20130905,20130830,40,3,1090
B63308,高校学参,9784010337813,大学受験　地理Ｂノート　改訂版,田村　誠　著　　　　,旺文社　　　　,20070419,1000,2406,横浜店,20130705,20130701,29,2,867
B63308,高校学参,9784806141617,地理Ｂ　よく出る過去問トレーニ,南　賢司　著　　　　,角川中経出版　,20110901,1600,2406,横浜店,20120914,20120825,4,2,179
B63309,高校学参,9784053029942,村尾の政経「政治」分野の特別講,村尾英俊,学研マーケティ,20090806,850,2406,横浜店,20120918,20120912,20,2,269
B63309,高校学参,9784424640868,高校ベストコーチ　倫理　　　　,　　　　　　　　　　,増進堂・受験研,,780,2406,横浜店,20120509,20120503,4,2,377
B63309,高校学参,9784806135401,センター試験　要点はココだ！　,大野　貴広　著　　　,角川中経出版　,20091112,1000,2406,横浜店,20120920,20120912,4,2,163
B63309,高校学参,9784806146445,倫理の点数が面白いほどとれる本,平川　唯史　著　　　,角川中経出版　,20130222,1700,2406,横浜店,20130301,20130227,1,2,66
B63310,高校学参,9784053030009,速読速解　政治・経済　ＣＤ－Ｒ,東京大学受験公民研究,学研マーケティ,20090801,1200,2406,横浜店,20130107,20121229,8,2,257
B63310,高校学参,9784342260988,センター試験のツボ　現代社会　,,桐原書店　　　,20090601,1300,2406,横浜店,20130905,20130901,10,2,364
B63310,高校学参,9784424641612,高校ベストコーチ　現代社会　　,高校現社教育研究会　,増進堂受験研究,20080304,800,2406,横浜店,20120323,20120318,6,2,862
B63310,高校学参,9784834320114,ニュービジョン　現社　　　　　,　　　　　　　　　　,浜島書店　　　,,829,2406,横浜店,20130920,20100612,2,2,2
B63310,高校学参,9784924533738,ワイド現社　2013,,東京学習出版社,,886,2406,横浜店,20130215,0,0,2,3
B63401,教養,9784569808994,小・中学校の社会科キーワードを,後藤　裕之　著　　　,ＰＨＰ研究所　,20130101,1000,2406,横浜店,20130322,20130312,1,2,61
B63401,児童,9784092271104,なぜ？どうして？科学のふしぎ　,池内　了　監修　　　,小学館　　　　,20071101,1600,2406,横浜店,20130624,20130615,14,2,707
B63401,地図・ガイド,9784886783493,小学社会　記入式　白地図学習ノ,　　　　　　　　　　,塔文社　　　　,,667,2406,横浜店,20130724,20130719,4,2,163
B63401,小学学参,9784052032615,読んで見て楽しむ　都道府県地図,　　　　　　　　　　,学研マーケティ,20100501,1200,2406,横浜店,20130918,20130907,6,2,484
B63401,小学学参,9784053025654,算数脳ドリル　立体王　詰める力,高濱　正伸　著　　　,学研マーケティ,20070701,1000,2406,横浜店,20130610,20130605,7,2,338
B63401,小学学参,9784053028648,算数脳ドリル　立体王はじめての,高濱　正伸　著　　　,学研マーケティ,20090101,1000,2406,横浜店,20130513,20130507,24,2,837
B63401,小学学参,9784053033512,書く力をつける　改訂新版　小学,樋口　裕一　著　　　,学研マーケティ,20110208,1100,2406,横浜店,20130610,20130605,6,2,571
B63401,小学学参,9784053034298,さんすう考具！図形ドリル　ひら,坪田　耕三　著　　　,学研マーケティ,20110501,900,2406,横浜店,20120622,20120610,1,2,154
B63401,小学学参,9784053035585,筑波大学附属小学校白石先生の国,白石　範孝　監修　　,学研マーケティ,20111206,1000,2406,横浜店,20120113,20120107,1,2,234
B63401,小学学参,9784091053428,おさかなボード＋２ケタ×１ケタ,岩波　邦明　開発・著,小学館　　　　,20130125,1300,2406,横浜店,20130125,0,0,2,622
B63401,小学学参,9784092271081,世界まるごと地図ドリル　　　　,小学館クリエイティブ,小学館　　　　,20070701,950,2406,横浜店,20121025,20120929,10,2,327
B63401,小学学参,9784092271135,算数センス　楽しみながら思考力,朝倉　仁　著　　　　,小学館　　　　,20080301,1500,2406,横浜店,20130510,20130507,43,2,593
B63401,小学学参,9784092271166,算数センス　実践！ドリル　図形,朝倉　仁　著　　　　,小学館　　　　,20080301,800,2406,横浜店,20130712,20130705,15,2,281
B63401,小学学参,9784092271234,かんたんワクワク理科あそび　　,山村　紳一郎　監修　,小学館　　　　,20080701,1500,2406,横浜店,20120203,20100404,3,2,180
B63401,小学学参,9784092271258,算数センス　楽しみな　数と計算,朝倉　仁　著　　　　,小学館　　　　,20080701,1500,2406,横浜店,20120203,20111204,38,2,503
B63401,小学学参,9784092271265,算数センス　実践！ド　数と計算,朝倉　仁　著　　　　,小学館　　　　,20080701,800,2406,横浜店,20120203,20111006,12,2,228
B63401,小学学参,9784424114017,正しく美しい書き方　ひらがな・,　　　　　　　　　　,増進堂受験研究,20121001,650,2406,横浜店,20121214,20121206,2,2,1158
B63401,小学学参,9784424282112,小学国語／ことわざ・四字熟語ま,総合学習指導研究,増進堂受験研究,20130305,950,2406,横浜店,20130927,20130923,1,2,287
B63401,小学学参,9784424623953,小学白地図　都道府県まとめノー,,増進堂受験研究,20111102,950,2406,横浜店,20111102,0,0,2,587
B63401,小学学参,9784578216094,６パターンで覚える入試の漢字　,竹中　秀幸　編著　　,文英堂　　　　,20131001,1100,2406,横浜店,20131002,0,0,2,87
B63401,小学学参,9784778037147,書いて覚える小学４・５・６年生,藤井　浩治　監　　　,小学館クリエイ,,1200,2406,横浜店,20130405,20130331,4,2,149
B63401,小学学参,9784778037475,６時間でできる！２ケタ÷２ケタ,岩波　邦明　　　　　,小学館　　　　,20120601,857,2406,横浜店,20120927,20120701,1,2,666
B63401,小学学参,9784794216120,「手づくりパズル」のすすめ！！,高濱　正伸　著　　　,草思社　　　　,20070801,1150,2406,横浜店,20111216,20111206,2,2,104
B63401,小学学参,9784809411045,子供の集中力ドリル　　　　　　,アインシュタイン研究,東邦出版　　　,20130201,952,2406,横浜店,20130223,0,0,2,163
B63401,小学学参,9784894286566,作文天国　小学低学年　１・２・,こども作文研究会　　,フォーラムエー,20110301,1000,2406,横浜店,20130327,20130319,3,2,495
B63401,小学学参,9784905229018,１年生のかん字８０　　　　　　,,現文舎　　　　,20130729,800,2406,横浜店,20130729,0,0,2,22
B63401,小学学参,9784905229032,３年生の漢字２００　　　　　　,,現文舎　　　　,20130729,800,2406,横浜店,20130729,0,0,2,25
B63401,中学学参,9784903147253,貼って覚える世界の地理　　　　,　　　　　　　　　　,理社出版　　　,,1000,2406,横浜店,20130620,0,0,2,13
B63402,児童,9784091058294,徹底反復　新・計算プリント　　,陰山　英男　著　　　,小学館　　　　,20090415,1600,2406,横浜店,20130726,20130526,25,2,828
B63402,小学学参,9784010109311,理科問題の正しい解き方ドリル　,,旺文社　　　　,20110218,640,2406,横浜店,20130417,20130415,3,2,533
B63402,小学学参,9784010109359,社会問題の正しい解き方ドリル　,,旺文社　　　　,20110318,640,2406,横浜店,20130220,20130102,4,2,556
B63402,小学学参,9784010109380,社会問題の正しい解き方ドリル　,,旺文社　　　　,20110318,640,2406,横浜店,20130412,20130410,3,2,556
B63402,小学学参,9784053033109,基礎から発展まるわかり　小６理,,学研マーケティ,20110215,1300,2406,横浜店,20130408,20130405,7,2,828
B63402,小学学参,9784053033116,基礎から発展まるわかり　小６社,　　　　　　　　　　,学研マーケティ,,1300,2406,横浜店,20130220,20130216,5,2,1317
B63402,小学学参,9784424291244,小学ハイクラステスト　国語６年,　　　　　　　　　　,増進堂・受験研,,980,2406,横浜店,20120822,0,0,2,282
B63402,小学学参,9784578210511,トコトンさんすう　小学１年のけ,,文英堂　　　　,20100901,800,2406,横浜店,20110214,20101222,1,2,760
B63402,小学学参,9784578210542,トコトン算数　小学４年の計算ド,,文英堂　　　　,20100916,800,2406,横浜店,20120726,20120721,6,2,627
B63402,小学学参,9784578211143,小学くわしい算数５年　新学習指,文英堂編集部　編　　,文英堂　　　　,,1400,2406,横浜店,20120914,20120901,3,2,940
B63402,小学学参,9784578211150,小学くわしい算数６年　移行措置,　　　　　　　　　　,文英堂　　　　,,1400,2406,横浜店,20130329,20130327,6,2,847
B63402,小学学参,9784578213192,これでわかる英語小学５年　改訂,菅　正隆　著　　　　,文英堂　　　　,,1300,2406,横浜店,20120926,0,0,2,211
B63402,小学学参,9784774318622,かん字集中がくしゅう　２年生　,,くもん出版　　,20110215,900,2406,横浜店,20130306,20130301,3,2,959
B63402,小学学参,9784774318646,漢字集中学習　小学４年生　　　,　　　　　　　　　　,くもん出版　　,,900,2406,横浜店,20130410,20130404,5,2,823
B63402,小学学参,9784774318653,漢字集中学習　５年生　　　　　,,くもん出版　　,20110215,900,2406,横浜店,20130410,20130404,5,2,740
B63402,小学学参,9784883137145,陰山ドリル　漢字　小学１年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130405,20130329,1,2,149
B63402,小学学参,9784883137152,陰山ドリル　漢字　小学２年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130405,20130329,1,2,190
B63402,小学学参,9784883137169,陰山ドリル　漢字　小学３年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130405,20130329,1,2,183
B63402,小学学参,9784883137176,陰山ドリル　漢字　小学４年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130522,20130519,1,2,180
B63402,小学学参,9784883137183,陰山ドリル　漢字　小学５年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130318,0,0,2,139
B63402,小学学参,9784883137190,陰山ドリル　漢字　小学６年生　,陰山　英男　監修　　,清風堂書店　　,20130401,800,2406,横浜店,20130318,0,0,2,115
B63402,小学学参,9784894287204,わかるがたのしい　社会　小学５,馬場田　裕康　著　　,フォーラムエー,20120401,900,2406,横浜店,20130508,20130427,1,2,156
B63402,小学学参,9784894287211,わかるがたのしい　社会　小学６,馬場田　裕康　編集　,フォーラムエー,20120401,900,2406,横浜店,20130627,20130623,5,2,232
B63403,就職・資格,9784895240864,白地図・自由帳　日本（全図）　,　　　　　　　　　　,みくに出版　　,,400,2406,横浜店,20130912,20130906,9,3,407
B63403,就職・資格,9784895240871,白地図・自由帳　日本（地方別）,,みくに出版　　,,400,2406,横浜店,20130617,20080725,9,3,434
B63403,就職・資格,9784895240888,白地図・自由帳　世界（州別）　,　　　　　　　　　　,みくに出版　　,,400,2406,横浜店,20130703,20130701,10,3,418
B63403,語学,9784487807574,生きた英語表現を楽しく学ぶ絵辞,Ｍ．バートン　　　　,東京書籍　　　,20130201,1300,2406,横浜店,20130130,20130520,1,2,10
B63403,小学学参,9784053033697,小学２年　計算とかん字　新版　,,学研マーケティ,20110315,800,2406,横浜店,20130206,20130202,3,2,1388
B63403,小学学参,9784318013297,くりかえし　計算の練習　小学３,,教学研究社　　,20120301,680,2406,横浜店,20120920,20120910,2,2,136
B63403,小学学参,9784318013303,くりかえし　計算の練習　小学４,,教学研究社　　,20120301,680,2406,横浜店,20130130,20130123,1,2,136
B63403,小学学参,9784318013310,くりかえし　計算の練習　小学５,,教学研究社　　,20120301,680,2406,横浜店,20130208,20130205,3,2,99
B63403,小学学参,9784318014614,５分間トレーニング　漢字　上　,　　　　　　　　　　,教学研究社　　,20101201,385,2406,横浜店,20101207,0,0,2,1025
B63403,小学学参,9784318014676,５分間トレーニング　漢字　下　,　　　　　　　　　　,教学研究社　　,20101201,385,2406,横浜店,20101207,0,0,2,690
B63403,小学学参,9784318014744,５分間トレーニング　算数　小学,,教学研究社　　,20101201,385,2406,横浜店,20101207,0,0,2,899
B63403,小学学参,9784318014768,５分間トレーニング　算数　小学,　　　　　　　　　　,教学研究社　　,20101201,385,2406,横浜店,20120725,20120715,2,2,858
B63403,小学学参,9784321419338,えんぴつ　英語れんしゅうちょう,金園社,金園社　　　　,20130301,940,2406,横浜店,20130912,0,0,3,280
B63403,小学学参,9784321419345,えんぴつ　時計のおべんきょう　,金園社,金園社　　　　,20130401,760,2406,横浜店,20130913,0,0,2,272
B63403,小学学参,9784391144000,小学３年の漢字　　　　　　　　,鈴木　二正　監修　　,主婦と生活社　,20130731,800,2406,横浜店,20130731,0,0,2,122
B63403,小学学参,9784391144024,小学社会４７都道府県　　　　　,鈴木　二正　監修　　,主婦と生活社　,20130731,800,2406,横浜店,20130731,0,0,2,184
B63403,小学学参,9784415315188,頭がよくなる算数パズル　数編　,板本　新平　著　　　,成美堂出版　　,20130501,700,2406,横浜店,20130424,0,0,3,391
B63403,小学学参,9784424203230,小学　社会日本地図のまとめ　特,　　　　　　　　　　,増進堂受験研究,20111101,640,2406,横浜店,20120914,20120830,1,2,276
B63403,小学学参,9784424232056,チャレンジテスト　国語　小学５,　　　　　　　　　　,増進堂受験研究,20090301,950,2406,横浜店,20120413,20120410,4,2,312
B63403,小学学参,9784424623083,小学１年　算数　特訓ドリル　　,,増進堂受験研究,20101013,640,2406,横浜店,20101022,0,0,2,834
B63403,小学学参,9784862770684,第三版　くりかえし算数練習プリ,　　　　　　　　　　,喜楽研　　　　,,1380,2406,横浜店,20110727,0,0,2,198
B63403,小学学参,9784862770738,改訂版　くりかえし算数文章題プ,　　　　　　　　　　,喜楽研　　　　,,1380,2406,横浜店,20120418,20120408,1,2,174
B63403,小学学参,9784862770868,標準編　教科書がっちり算数プリ,　　　　　　　　　　,喜楽研　　　　,,1420,2406,横浜店,20110829,0,0,2,133
B63403,小学学参,9784862770875,標準編　教科書がっちり算数プリ,原田　善造　編　　　,喜楽研　　　　,,1420,2406,横浜店,20110805,0,0,2,134
B63403,小学学参,9784862770936,算数プリント　６年　徹底習熟編,原田　善造　編　　　,喜楽研　　　　,20110901,1420,2406,横浜店,20120607,20120602,1,2,146
B63403,小学学参,9784862771285,国語教科書プリント小学１年　光,原田　善造　編　　　,喜楽研　　　　,20130225,1400,2406,横浜店,20130225,0,0,2,126
B63403,小学学参,9784862771308,国語教科書プリント小学３年　光,原田　善造　編　　　,喜楽研　　　　,,1400,2406,横浜店,20130920,20130414,1,2,116
B63403,小学学参,9784862771322,国語教科書プリント小学５年　光,原田　善造　編　　　,喜楽研　　　　,,1400,2406,横浜店,20130225,0,0,2,103
B63403,小学学参,9784894287044,陰山プリント　力のつく算数　小,陰山　英男　監修　　,フォーラムエー,20120319,1300,2406,横浜店,20120319,0,0,2,292
B63403,小学学参,9784894287051,陰山プリント　力のつく算数小学,　　　　　　　　　　,フォーラム・Ａ,,1300,2406,横浜店,20120319,0,0,2,242
B63403,小学学参,9784894287068,陰山プリント　力のつく算数小学,　　　　　　　　　　,フォーラム・Ａ,,1300,2406,横浜店,20130415,20130408,1,2,174
B63403,小学学参,9784901965576,ますを使った計算でハイレベルな,松浦　敏郎　編著　　,喜楽研　　　　,20040401,660,2406,横浜店,20130311,20130305,6,2,162
B63403,小学学参,9784907165062,元気が出る計算ドリル　小学１年,馬場　敬之　著　　　,マセマ　　　　,20130401,580,2406,横浜店,20130412,0,0,2,115
B63403,小学学参,9784907165079,元気が出る計算ドリル　小学１年,馬場　敬之　著　　　,マセマ出版　　,,580,2406,横浜店,20130412,0,0,2,88
B63404,児童,9784091058089,徹底反復　熟語プリント　２年　,陰山　英男　著　　　,小学館　　　　,20090314,500,2406,横浜店,20130612,20130606,13,2,572
B63404,児童,9784091058096,徹底反復　熟語プリント　３年　,陰山　英男　著　　　,小学館　　　　,20090314,500,2406,横浜店,20130508,20130501,13,2,489
B63404,児童,9784091058102,徹底反復　熟語プリント　４年　,陰山　英男　著　　　,小学館　　　　,20090314,500,2406,横浜店,20110315,20101222,5,2,428
B63404,語学,9784062174985,Ｈｅｌｌｏ！毎日かあさん英会話,田中　茂範　監修　　,講談社　　　　,20120101,1800,2406,横浜店,20130719,20130212,4,2,371
B63404,語学,9784757418837,キクタンキッズ　上級編　ＣＤ２,,アルク　　　　,20100701,2000,2406,横浜店,20130108,20130102,2,2,114
B63404,小学学参,9784010109809,ギザギ算　たし算編　　　　　　,小宮　健　監修　　　,旺文社　　　　,20111201,600,2406,横浜店,20120221,20121117,2,3,85
B63404,小学学参,9784053024572,賢くなるパズル　四則初級　小学,宮本　哲也　著　　　,学研マーケティ,20070301,600,2406,横浜店,20120404,20120328,39,2,2573
B63404,小学学参,9784053024596,賢くなるパズル　四則上級　小学,宮本　哲也　著　　　,学研マーケティ,20070213,600,2406,横浜店,20130422,20130420,16,2,962
B63404,小学学参,9784053024756,しずくちゃんドリル　小学１年の,,学研マーケティ,20070401,800,2406,横浜店,20130111,20120909,9,2,921
B63404,小学学参,9784053031273,賢くなるパズル　てんびん上級　,宮本　哲也　著　　　,学研マーケティ,20100202,800,2406,横浜店,20130325,20130319,7,2,426
B63404,小学学参,9784053031976,早ね早おき朝５分ドリル　社会　,陰山　英男　監修　　,学研マーケティ,20100622,550,2406,横浜店,20100716,20100712,1,2,721
B63404,小学学参,9784053032485,小学４年の言葉と文　新版　　　,　　　　　　　　　　,学研マーケティ,20101201,580,2406,横浜店,20130111,0,0,2,621
B63404,小学学参,9784053032652,小学１年のたしざん　新版　　　,学研教育出版,学研マーケティ,20101201,580,2406,横浜店,20130819,20130629,2,2,2609
B63404,小学学参,9784053032669,小学１年のひきざん　新版　　　,　　　　　　　　　　,学研マーケティ,20101201,580,2406,横浜店,20130819,20130202,4,2,1605
B63404,小学学参,9784053032683,小学２年のたし算　　　　　　　,　　　　　　　　　　,学研マーケティ,20101201,580,2406,横浜店,20130819,20130331,7,2,903
B63404,小学学参,9784053032690,小学２年のひき算　　　　　　　,,学研マーケティ,20101213,580,2406,横浜店,20120820,20120725,7,2,800
B63404,小学学参,9784053032782,小学４年の文章題　新版　　　　,　　　　　　　　　　,学研マーケティ,20101201,580,2406,横浜店,20120625,20120621,4,2,1078
B63404,小学学参,9784053033291,小学４年の数・量・図形　新版　,　　　　　　　　　　,学研マーケティ,20110201,580,2406,横浜店,20131021,20131014,2,2,1382
B63404,小学学参,9784053033314,小学６年の数・量・図形　新版　,,学研マーケティ,20110224,580,2406,横浜店,20130821,20130812,5,2,524
B63404,小学学参,9784053033413,小学３年の長文読解　　　　　　,学研教育出版,学研マーケティ,20110201,580,2406,横浜店,20130619,20130617,2,2,858
B63404,小学学参,9784053034496,小学１年のさく文　新版　　　　,　　　　　　　　　　,学研マーケティ,20110601,580,2406,横浜店,20130118,20130113,6,2,1167
B63404,小学学参,9784053034533,小学３年のかけ算・わり算　新版,　　　　　　　　　　,学研マーケティ,20110601,580,2406,横浜店,20130920,20130914,5,3,1506
B63404,小学学参,9784053036667,東大脳ドリル　ひょうげんりょく,高濱　正伸　著　　　,学研マーケティ,20120601,700,2406,横浜店,20130606,20130602,1,2,348
B63404,小学学参,9784053037114,早ね早おき朝５分ドリル　小６文,陰山　英男　監修　　,学研マーケティ,20120601,550,2406,横浜店,20130412,20130407,1,2,901
B63404,小学学参,9784053038647,学研の総復習ドリル　小学１年の,学研教育出版,学研マーケティ,20121201,480,2406,横浜店,20130620,20130613,1,4,1021
B63404,小学学参,9784053038661,学研の総復習ドリル　小学２年の,学研教育出版,学研マーケティ,20121201,480,2406,横浜店,20130325,20130320,2,3,702
B63404,小学学参,9784053038678,学研の総復習ドリル　小学２年の,学研教育出版,学研マーケティ,20121201,480,2406,横浜店,20130109,0,0,5,911
